[TOUCHLOG] t=28626ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28636ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28646ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28656ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28666ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28676ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28703ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28724ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28736ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28746ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28757ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28766ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28776ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28786ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28796ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28808ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28816ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28826ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28836ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28847ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28858ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28876ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28886ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28896ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28906ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28916ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28926ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28936ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28946ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28972ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=28993ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29006ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29016ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29027ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29037ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29047ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29057ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29067ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29077ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29087ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29117ms poll line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29141ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29167ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29191ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29197ms line line_after=low raw=[ab, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=29217ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29235ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29247ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29267ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29277ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29287ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29297ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29307ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29317ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29327ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29337ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29349ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29359ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29377ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29387ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29397ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29407ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29417ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29427ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29437ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29447ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29457ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29468ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29496ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29514ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29527ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29537ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29548ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29557ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29567ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29577ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29587ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29598ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29607ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29617ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29637ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29647ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29657ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29667ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29677ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29687ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29699ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29708ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29718ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29738ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29756ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29768ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29778ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29788ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29808ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29818ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29847ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29866ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29892ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29914ms poll line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29920ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29938ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29948ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29958ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29969ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29978ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29988ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=29998ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30022ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30038ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30048ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30058ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30069ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30082ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30098ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30108ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30120ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30128ms line line_after=low raw=[ab, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=30138ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30148ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30158ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30170ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30179ms line line_after=low raw=[ab, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([])
[TOUCHLOG] t=30188ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30208ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30218ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30228ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30238ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30248ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30258ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30268ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30295ms line line_after=high raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30308ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30318ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30328ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30339ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30349ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30360ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30378ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30388ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
[TOUCHLOG] t=30399ms line line_after=low raw=[06, 08, 11, 51, 00, 01, ab, 00, 00, 00, 3c, 0d, ab, 80, 00] parsed=Points([TouchPoint { x: 332, y: 192 }])
